Date,Hour,Light (kWh),Fan (kWh),AC (kWh),Lift (kWh),Computers (kWh),Other (kWh)
2024-02-24,1,9.5,1.95,0.0,0.02,6.0,0.61
2024-02-24,2,7.0,1.0999999999999999,0.0,0.02,13.75,0.6900000000000001
2024-02-24,3,11.5,2.1999999999999997,0.0,0.02,9.0,0.9299999999999999
2024-02-24,4,10.0,3.6999999999999997,0.0,0.02,16.75,0.9299999999999999
2024-02-24,5,12.0,2.6,0.0,0.02,16.75,0.72
2024-02-24,6,18.0,3.5999999999999996,0.0,0.02,7.75,0.64
2024-02-24,7,11.0,3.55,0.0,0.02,21.5,0.98
2024-02-24,8,15.0,3.4000000000000004,0.0,0.02,21.75,0.59
2024-02-24,9,100.5,6.7,19.92,3.544,367.5,4.57
2024-02-24,10,71.0,7.1499999999999995,47.04,3.292,275.75,1.03
2024-02-24,11,57.0,6.45,25.08,0.012,285.75,4.27
2024-02-24,12,94.0,9.700000000000001,67.92,0.072,350.75,4.59
2024-02-24,13,75.5,8.95,63.84,3.084,315.25,3.9800000000000004
2024-02-24,14,149.0,9.950000000000001,71.6,2.576,312.25,3.2800000000000002
2024-02-24,15,132.0,8.05,52.68,2.432,313.25,1.07
2024-02-24,16,58.0,7.35,52.480000000000004,0.48,300.0,1.23
2024-02-24,17,102.5,5.35,37.2,0.04,227.25,4.55
2024-02-24,18,62.0,7.449999999999999,18.759999999999998,3.084,308.25,2.75
2024-02-24,19,23.0,2.9000000000000004,0.0,0.02,5.25,0.75
2024-02-24,20,24.5,1.2,0.0,0.02,12.5,0.97
2024-02-24,21,15.5,2.9499999999999997,0.0,0.02,14.0,0.51
2024-02-24,22,25.0,2.55,0.0,0.02,9.75,0.6900000000000001
2024-02-24,23,6.0,3.8,0.0,0.02,24.25,0.78
2024-02-25,0,17.0,2.55,0.0,0.02,19.0,0.38
2024-02-25,1,12.5,1.15,0.0,0.02,17.75,0.8599999999999999
2024-02-25,2,7.5,2.85,0.0,0.02,6.75,0.28
2024-02-25,3,14.0,2.3,0.0,0.02,18.75,0.6900000000000001
2024-02-25,4,13.0,1.35,0.0,0.02,15.5,1.0
2024-02-25,5,12.5,2.75,0.0,0.02,13.0,0.21999999999999997
2024-02-25,6,9.0,1.95,0.0,0.02,7.0,0.55
2024-02-25,7,9.5,3.85,0.0,0.02,19.5,0.94
2024-02-25,8,9.5,2.15,0.0,0.02,14.75,0.48
2024-02-25,9,80.5,7.35,37.32,2.964,285.75,2.41
2024-02-25,10,85.5,8.9,18.16,3.688,363.25,1.05
2024-02-25,11,88.5,6.35,30.44,1.112,228.75,4.0200000000000005
2024-02-25,12,106.0,9.35,51.879999999999995,0.148,237.75,4.08
2024-02-25,13,107.5,9.55,66.6,2.576,252.24999999999997,2.23
2024-02-25,14,129.5,6.2,34.88,3.62,242.5,2.64
2024-02-25,15,126.0,6.2,60.16,2.64,341.25,1.36
2024-02-25,16,68.5,6.6000000000000005,71.56,0.516,367.25,3.2600000000000002
2024-02-25,17,119.0,7.75,61.28,0.584,277.0,3.9800000000000004
2024-02-25,18,94.0,7.1499999999999995,16.52,3.64,252.0,4.109999999999999
2024-02-25,19,9.0,2.55,0.0,0.02,18.75,0.97
2024-02-25,20,14.0,3.35,0.0,0.02,12.5,0.48
2024-02-25,21,22.0,1.35,0.0,0.02,11.25,0.77
2024-02-25,22,18.0,1.5,0.0,0.02,12.25,0.26
2024-02-25,23,13.0,1.35,0.0,0.02,24.0,0.76
2024-02-26,0,16.5,1.95,0.0,0.02,17.25,0.45999999999999996
2024-02-26,1,16.0,3.55,0.0,0.02,22.5,0.97
2024-02-26,2,20.5,2.0500000000000003,0.0,0.02,12.5,0.98
2024-02-26,3,21.5,2.45,0.0,0.02,11.5,0.37
2024-02-26,4,14.0,2.35,0.0,0.02,24.5,0.72
2024-02-26,5,16.5,1.4500000000000002,0.0,0.02,15.75,0.6
2024-02-26,6,5.5,3.75,0.0,0.02,22.75,0.26
2024-02-26,7,17.5,2.1999999999999997,0.0,0.02,16.0,0.72
2024-02-26,8,16.5,2.25,0.0,0.02,7.5,0.36
2024-02-26,9,142.0,8.15,21.840000000000003,3.024,340.25,1.12
2024-02-26,10,148.5,7.9,21.64,2.76,219.75,3.12
2024-02-26,11,69.5,6.4,25.84,0.832,331.75,3.69
2024-02-26,12,75.0,7.449999999999999,60.480000000000004,0.44,292.25,2.44
2024-02-26,13,65.0,6.4,39.28,2.34,330.0,1.7399999999999998
2024-02-26,14,88.5,5.1,71.16,2.184,213.25,1.04
2024-02-26,15,123.5,8.4,61.44,2.3,203.0,2.72
2024-02-26,16,58.0,9.9,60.839999999999996,0.44,221.5,4.77
2024-02-26,17,57.5,5.35,52.800000000000004,0.284,203.75,1.26
2024-02-26,18,121.5,8.200000000000001,28.479999999999997,3.316,267.75,3.3600000000000003
2024-02-26,19,18.0,1.35,0.0,0.02,12.75,0.41000000000000003
2024-02-26,20,17.5,1.4500000000000002,0.0,0.02,17.75,0.73
2024-02-26,21,23.5,2.15,0.0,0.02,13.75,0.59
2024-02-26,22,12.0,1.15,0.0,0.02,8.75,0.35000000000000003
2024-02-26,23,23.0,2.85,0.0,0.02,17.5,0.33
2024-02-27,0,13.0,1.5,0.0,0.02,6.5,0.96
2024-02-27,1,19.0,2.15,0.0,0.02,7.0,0.42000000000000004
2024-02-27,2,24.5,1.95,0.0,0.02,19.75,0.54
2024-02-27,3,24.5,1.25,0.0,0.02,17.5,0.28
2024-02-27,4,22.5,3.4000000000000004,0.0,0.02,24.75,0.51
2024-02-27,5,13.5,2.4,0.0,0.02,17.0,0.6900000000000001
2024-02-27,6,15.5,3.5000000000000004,0.0,0.02,24.0,0.5
2024-02-27,7,17.5,3.55,0.0,0.02,20.25,0.49
2024-02-27,8,24.0,1.95,0.0,0.02,15.5,0.74
2024-02-27,9,126.0,5.45,31.880000000000003,3.916,309.75,3.24
2024-02-27,10,122.0,6.35,17.08,2.472,203.25,2.49
2024-02-27,11,116.5,5.2,37.879999999999995,1.124,243.75,3.37
2024-02-27,12,63.0,6.15,43.8,0.736,368.75,3.9000000000000004
2024-02-27,13,126.0,5.3,42.24,2.54,209.25,4.58
2024-02-27,14,71.5,9.65,32.32,3.528,334.5,1.6800000000000002
2024-02-27,15,75.5,7.1499999999999995,79.96000000000001,3.2,329.5,3.4000000000000004
2024-02-27,16,120.0,6.9,32.96,0.964,297.25,2.64
2024-02-27,17,132.0,6.2,38.519999999999996,0.328,291.25,4.59
2024-02-27,18,90.0,9.5,33.12,3.676,349.5,2.79
2024-02-27,19,13.0,3.0,0.0,0.02,13.0,0.9199999999999999
2024-02-27,20,16.5,3.25,0.0,0.02,8.5,0.71
2024-02-27,21,9.0,2.1999999999999997,0.0,0.02,22.25,0.73
2024-02-27,22,17.0,2.5,0.0,0.02,20.5,0.42000000000000004
2024-02-27,23,12.5,2.0,0.0,0.02,17.5,0.31
2024-02-28,0,9.5,1.0,0.0,0.02,8.0,0.32
2024-02-28,1,22.5,3.35,0.0,0.02,18.75,0.55
2024-02-28,2,21.0,1.7000000000000002,0.0,0.02,11.75,0.5800000000000001
2024-02-28,3,12.5,3.5000000000000004,0.0,0.02,24.25,0.68
2024-02-28,4,24.0,3.35,0.0,0.02,12.5,0.26
2024-02-28,5,7.5,1.8499999999999999,0.0,0.02,13.0,0.77
2024-02-28,6,25.0,2.7,0.0,0.02,13.75,0.5700000000000001
2024-02-28,7,6.5,1.2,0.0,0.02,21.25,0.59
2024-02-28,8,20.5,1.7000000000000002,0.0,0.02,9.75,0.5700000000000001
2024-02-28,9,88.5,6.75,40.12,2.192,206.0,3.67
2024-02-28,10,134.5,8.7,21.16,2.352,327.0,1.92
2024-02-28,11,106.0,5.0,35.72,1.176,365.5,1.21
2024-02-28,12,90.5,9.6,35.04,1.144,253.5,2.8000000000000003
2024-02-28,13,146.0,9.049999999999999,45.599999999999994,2.264,326.75,2.86
2024-02-28,14,98.0,6.550000000000001,78.68,3.048,231.0,2.22
2024-02-28,15,110.0,9.1,50.279999999999994,2.896,257.25,1.21
2024-02-28,16,119.0,5.25,39.08,1.164,322.5,1.3
2024-02-28,17,119.0,9.85,42.400000000000006,0.596,245.25,1.32
2024-02-28,18,51.5,6.550000000000001,19.119999999999997,2.696,317.75,1.43
2024-02-28,19,24.0,1.3,0.0,0.02,16.75,0.98
2024-02-28,20,10.5,3.75,0.0,0.02,21.0,0.7000000000000001
2024-02-28,21,10.0,2.9499999999999997,0.0,0.02,20.75,0.24
2024-02-28,22,19.0,3.65,0.0,0.02,13.25,0.8500000000000001
2024-02-28,23,18.0,3.6999999999999997,0.0,0.02,19.25,0.6900000000000001
2024-02-29,0,8.0,1.9,0.0,0.02,15.0,0.72
2024-02-29,1,9.0,3.45,0.0,0.02,22.0,0.59
2024-02-29,2,20.5,1.8499999999999999,0.0,0.02,19.25,0.96
2024-02-29,3,12.0,3.3000000000000003,0.0,0.02,11.5,0.4
2024-02-29,4,10.0,3.4000000000000004,0.0,0.02,8.25,0.97
2024-02-29,5,20.5,3.1,0.0,0.02,20.25,0.77
2024-02-29,6,9.5,2.5,0.0,0.02,8.75,0.5700000000000001
2024-02-29,7,5.5,3.8,0.0,0.02,20.0,0.49
2024-02-29,8,6.0,3.0,0.0,0.02,17.75,0.47
2024-02-29,9,146.5,5.7,30.12,2.848,306.25,1.33
2024-02-29,10,69.5,6.3,34.96,2.628,364.5,1.36
2024-02-29,11,75.0,5.8999999999999995,20.0,0.996,327.0,2.46
2024-02-29,12,50.5,6.0,48.6,0.572,313.75,3.07
2024-02-29,13,126.5,5.8999999999999995,37.8,3.788,317.75,2.2800000000000002
2024-02-29,14,125.5,7.000000000000001,72.08,3.824,292.0,1.88
2024-02-29,15,112.5,5.45,69.12,2.92,244.5,1.1700000000000002
2024-02-29,16,66.0,8.95,35.8,1.048,241.75,1.05
2024-02-29,17,149.5,8.85,43.0,0.208,242.75,1.1
2024-02-29,18,121.0,8.649999999999999,37.92,3.792,267.0,2.86
2024-02-29,19,19.0,3.05,0.0,0.02,17.75,0.99
2024-02-29,20,22.0,2.25,0.0,0.02,20.75,0.77
2024-02-29,21,20.5,2.7,0.0,0.02,7.25,0.44999999999999996
2024-02-29,22,9.5,2.0,0.0,0.02,22.75,0.8
2024-02-29,23,22.5,3.6999999999999997,0.0,0.02,17.75,0.61
2024-03-01,0,19.0,3.4000000000000004,0.0,0.02,7.75,0.95
2024-03-01,1,12.0,1.35,0.0,0.02,9.5,0.74
2024-03-01,2,19.5,1.4500000000000002,0.0,0.02,10.75,0.72
2024-03-01,3,11.5,2.6,0.0,0.02,14.5,0.6
2024-03-01,4,17.0,3.3000000000000003,0.0,0.02,7.25,0.35000000000000003
2024-03-01,5,15.0,2.65,0.0,0.02,22.75,0.8500000000000001
2024-03-01,6,24.5,2.7,0.0,0.02,5.25,0.99
2024-03-01,7,23.5,1.5,0.0,0.02,9.0,0.74
2024-03-01,8,13.5,1.8499999999999999,0.0,0.02,7.25,0.81
2024-03-01,9,108.0,9.950000000000001,46.04,3.752,272.0,2.24
2024-03-01,10,73.5,7.85,31.12,2.28,285.5,2.41
2024-03-01,11,71.0,8.75,21.68,0.012,290.75,2.45
2024-03-01,12,78.5,9.700000000000001,44.400000000000006,0.988,373.25,4.59
2024-03-01,13,121.0,5.1,32.160000000000004,3.976,254.24999999999997,4.069999999999999
2024-03-01,14,137.5,6.5,77.44,3.404,255.0,4.24
2024-03-01,15,108.0,7.199999999999999,49.0,2.772,210.25,1.9
2024-03-01,16,93.5,5.800000000000001,60.36,0.992,345.25,4.72
2024-03-01,17,111.0,7.55,44.88,0.968,222.75,2.48
2024-03-01,18,76.5,8.95,45.279999999999994,3.644,312.5,3.92
2024-03-01,19,16.0,1.2,0.0,0.02,14.5,0.29000000000000004
2024-03-01,20,6.5,2.55,0.0,0.02,11.0,0.2
2024-03-01,21,13.5,2.55,0.0,0.02,7.5,0.54
2024-03-01,22,7.5,1.6,0.0,0.02,23.0,0.6900000000000001
2024-03-01,23,18.0,2.3,0.0,0.02,11.75,0.53
2024-03-02,0,12.0,2.85,0.0,0.02,15.25,0.34
2024-03-02,1,12.0,1.6500000000000001,0.0,0.02,11.5,0.9199999999999999
2024-03-02,2,23.5,3.15,0.0,0.02,14.0,0.9199999999999999
2024-03-02,3,6.0,3.6999999999999997,0.0,0.02,10.0,0.96
2024-03-02,4,20.5,2.4,0.0,0.02,7.75,0.8699999999999999
2024-03-02,5,5.5,1.5,0.0,0.02,7.25,0.45999999999999996
2024-03-02,6,10.0,1.6500000000000001,0.0,0.02,24.25,0.9199999999999999
2024-03-02,7,13.5,1.6,0.0,0.02,6.75,0.59
2024-03-02,8,5.5,3.0,0.0,0.02,6.0,0.63
2024-03-02,9,143.0,6.550000000000001,16.080000000000002,3.836,374.5,2.16
2024-03-02,10,149.5,8.95,38.04,2.728,365.5,3.54
2024-03-02,11,147.5,6.25,31.16,0.436,277.75,4.74
2024-03-02,12,62.5,8.7,69.2,0.572,263.0,4.53
2024-03-02,13,65.0,5.050000000000001,65.96000000000001,2.884,271.0,2.72
2024-03-02,14,147.5,6.3,47.56,3.184,308.25,4.43
2024-03-02,15,128.0,7.3,63.4,2.648,300.5,4.04
2024-03-02,16,68.5,8.649999999999999,77.8,1.136,332.0,4.25
2024-03-02,17,102.0,7.6499999999999995,33.04,0.644,300.0,2.1
2024-03-02,18,135.0,8.35,42.199999999999996,2.372,214.25,4.43
2024-03-02,19,17.5,1.7000000000000002,0.0,0.02,24.5,0.8999999999999999
2024-03-02,20,10.5,3.65,0.0,0.02,12.0,0.62
2024-03-02,21,8.0,1.4500000000000002,0.0,0.02,20.0,0.5
2024-03-02,22,18.0,1.7000000000000002,0.0,0.02,19.5,0.63
2024-03-02,23,6.0,1.6,0.0,0.02,22.5,0.74
2024-03-03,0,16.5,1.55,0.0,0.02,19.5,0.51
2024-03-03,1,13.5,3.55,0.0,0.02,19.5,0.29000000000000004
2024-03-03,2,17.0,2.4,0.0,0.02,15.25,0.62
2024-03-03,3,18.0,2.9499999999999997,0.0,0.02,17.0,0.8
2024-03-03,4,20.5,3.2,0.0,0.02,14.25,0.81
2024-03-03,5,20.0,3.35,0.0,0.02,23.0,0.29000000000000004
2024-03-03,6,9.0,3.1,0.0,0.02,14.0,0.71
2024-03-03,7,8.0,2.1999999999999997,0.0,0.02,11.0,0.34
2024-03-03,8,17.5,3.3000000000000003,0.0,0.02,18.5,0.54
2024-03-03,9,58.5,9.8,38.6,3.632,286.25,4.0600000000000005
2024-03-03,10,122.0,7.000000000000001,28.159999999999997,3.912,208.5,3.69
2024-03-03,11,130.5,9.0,38.76,0.876,226.75,1.33
2024-03-03,12,99.0,5.75,75.84,0.076,372.0,2.7
2024-03-03,13,142.5,9.3,51.44,3.048,218.25,4.95
2024-03-03,14,99.5,5.1,48.56,2.892,239.25,4.62
2024-03-03,15,93.5,5.45,70.72,3.124,223.0,1.18
2024-03-03,16,124.0,8.5,32.04,0.904,232.5,4.859999999999999
2024-03-03,17,74.0,9.2,67.52,1.164,248.25,3.77
2024-03-03,18,73.0,7.049999999999999,42.599999999999994,3.78,354.0,3.04
2024-03-03,19,15.0,3.3000000000000003,0.0,0.02,17.5,0.42999999999999994
2024-03-03,20,14.0,3.95,0.0,0.02,11.75,0.53
2024-03-03,21,14.0,2.8000000000000003,0.0,0.02,17.25,0.43999999999999995
2024-03-03,22,23.5,3.55,0.0,0.02,8.0,0.5800000000000001
2024-03-03,23,23.5,2.0,0.0,0.02,23.0,0.9199999999999999
2024-03-04,0,6.0,1.35,0.0,0.02,14.5,0.98
2024-03-04,1,7.0,3.2,0.0,0.02,5.25,0.52
2024-03-04,2,5.5,2.7,0.0,0.02,11.25,0.5700000000000001
2024-03-04,3,14.5,1.05,0.0,0.02,12.75,0.49
2024-03-04,4,22.0,3.2,0.0,0.02,9.75,0.63
2024-03-04,5,22.5,3.9,0.0,0.02,24.25,0.73
2024-03-04,6,7.5,2.9000000000000004,0.0,0.02,21.0,0.76
2024-03-04,7,5.0,1.7000000000000002,0.0,0.02,8.5,0.5800000000000001
2024-03-04,8,17.5,1.0,0.0,0.02,11.75,0.59
2024-03-04,9,75.5,9.700000000000001,18.2,2.056,270.25,1.88
2024-03-04,10,99.0,6.550000000000001,23.36,3.232,368.0,1.09
2024-03-04,11,128.5,5.1,29.0,0.356,223.25,1.53
2024-03-04,12,134.0,8.9,52.480000000000004,0.284,328.75,2.7700000000000005
2024-03-04,13,61.5,8.799999999999999,48.760000000000005,2.868,264.0,4.37
2024-03-04,14,134.0,8.85,76.28,2.804,203.5,1.8599999999999999
2024-03-04,15,88.0,9.6,80.0,2.72,336.75,4.93
2024-03-04,16,116.0,6.800000000000001,39.92,0.916,375.0,4.6000000000000005
2024-03-04,17,102.0,5.3,34.28,0.892,367.25,1.6
2024-03-04,18,138.0,7.3,28.279999999999998,3.452,298.75,3.4399999999999995
2024-03-04,19,22.0,3.15,0.0,0.02,22.5,0.26
2024-03-04,20,13.5,3.4000000000000004,0.0,0.02,16.0,0.51
2024-03-04,21,21.5,1.4500000000000002,0.0,0.02,16.0,0.8999999999999999
2024-03-04,22,14.0,1.55,0.0,0.02,13.0,0.8200000000000001
2024-03-04,23,14.5,2.4,0.0,0.02,19.0,0.62
2024-03-05,0,16.5,3.65,0.0,0.02,24.0,0.67
2024-03-05,1,16.5,2.1999999999999997,0.0,0.02,22.5,0.34
2024-03-05,2,19.5,2.85,0.0,0.02,21.5,0.81
2024-03-05,3,20.0,3.0,0.0,0.02,6.0,0.54
2024-03-05,4,14.5,1.7000000000000002,0.0,0.02,24.75,0.45999999999999996
2024-03-05,5,24.5,3.35,0.0,0.02,12.75,0.6900000000000001
2024-03-05,6,19.5,3.8,0.0,0.02,5.75,0.56
2024-03-05,7,13.0,3.65,0.0,0.02,16.5,0.32
2024-03-05,8,19.5,3.5000000000000004,0.0,0.02,24.0,0.8699999999999999
2024-03-05,9,99.5,6.1,43.0,3.776,301.75,2.37
2024-03-05,10,123.0,6.15,37.08,3.416,331.5,2.33
2024-03-05,11,134.0,6.9,45.0,0.04,268.0,1.8599999999999999
2024-03-05,12,108.0,7.449999999999999,53.2,1.152,303.5,4.050000000000001
2024-03-05,13,61.0,8.1,79.96000000000001,2.536,264.25,3.04
2024-03-05,14,92.5,7.7,71.39999999999999,3.688,222.0,4.28
2024-03-05,15,113.5,5.55,70.03999999999999,3.128,219.0,2.88
2024-03-05,16,92.0,5.5,61.48,0.856,366.75,1.1
2024-03-05,17,75.0,5.3,50.519999999999996,0.252,206.75,1.81
2024-03-05,18,133.0,5.25,39.04,2.912,344.0,3.77
2024-03-05,19,13.5,3.5000000000000004,0.0,0.02,16.25,0.52
2024-03-05,20,13.5,1.7999999999999998,0.0,0.02,17.75,0.8200000000000001
2024-03-05,21,22.5,2.0500000000000003,0.0,0.02,8.75,0.97
2024-03-05,22,5.5,1.4500000000000002,0.0,0.02,6.5,0.7000000000000001
2024-03-05,23,25.0,1.7000000000000002,0.0,0.02,21.25,0.77
2024-03-06,0,18.0,2.25,0.0,0.02,20.75,0.79
2024-03-06,1,10.0,2.8000000000000003,0.0,0.02,12.0,0.8400000000000001
2024-03-06,2,13.0,2.45,0.0,0.02,12.75,0.98
2024-03-06,3,12.0,4.0,0.0,0.02,20.0,0.45999999999999996
2024-03-06,4,15.0,3.75,0.0,0.02,17.75,0.64
2024-03-06,5,20.5,3.3000000000000003,0.0,0.02,13.25,0.8699999999999999
2024-03-06,6,24.0,1.5,0.0,0.02,13.75,0.64
2024-03-06,7,22.0,3.45,0.0,0.02,9.75,0.96
2024-03-06,8,12.5,1.0999999999999999,0.0,0.02,13.5,0.34
2024-03-06,9,85.5,6.2,37.400000000000006,2.2,373.5,2.02
2024-03-06,10,58.0,8.0,44.2,2.492,207.75,1.75
2024-03-06,11,107.0,7.75,33.879999999999995,0.32,370.25,3.75
2024-03-06,12,62.5,7.9,50.8,1.136,319.5,1.45
2024-03-06,13,63.0,6.1,59.0,3.796,336.75,1.1
2024-03-06,14,116.0,7.85,68.64,3.02,253.24999999999997,2.09
2024-03-06,15,113.0,5.35,55.480000000000004,2.208,340.5,3.96
2024-03-06,16,72.5,5.0,79.08,0.724,353.5,4.53
2024-03-06,17,71.0,8.35,46.08,0.672,296.5,3.81
2024-03-06,18,92.0,5.75,30.68,3.252,272.5,2.9499999999999997
2024-03-06,19,13.0,2.8000000000000003,0.0,0.02,16.25,0.9299999999999999
2024-03-06,20,15.0,1.35,0.0,0.02,22.5,0.45999999999999996
2024-03-06,21,24.0,2.75,0.0,0.02,19.5,0.99
2024-03-06,22,7.0,1.0,0.0,0.02,22.5,0.25
2024-03-06,23,8.0,1.8499999999999999,0.0,0.02,16.25,0.98
2024-03-07,0,21.0,4.0,0.0,0.02,13.5,0.51
2024-03-07,1,10.5,3.9,0.0,0.02,12.5,0.8699999999999999
2024-03-07,2,20.5,1.0999999999999999,0.0,0.02,11.0,0.71
2024-03-07,3,6.0,3.5000000000000004,0.0,0.02,13.75,0.9099999999999999
2024-03-07,4,16.5,1.5,0.0,0.02,9.75,0.6900000000000001
2024-03-07,5,19.5,3.35,0.0,0.02,6.75,0.21000000000000002
2024-03-07,6,24.0,2.65,0.0,0.02,19.75,0.63
2024-03-07,7,22.5,3.8,0.0,0.02,17.25,0.78
2024-03-07,8,18.0,1.9,0.0,0.02,9.75,0.8799999999999999
2024-03-07,9,133.0,7.6499999999999995,47.28,2.74,344.0,4.65
2024-03-07,10,132.0,5.25,24.84,3.68,364.5,3.5599999999999996
2024-03-07,11,76.0,5.1499999999999995,44.0,0.22,240.5,3.4899999999999998
2024-03-07,12,67.0,5.1,60.279999999999994,0.528,285.0,4.62
2024-03-07,13,58.5,8.85,70.32,3.316,367.0,4.71
2024-03-07,14,61.5,9.15,65.28,3.548,216.0,2.44
2024-03-07,15,126.0,5.7,46.6,2.876,228.25,3.62
2024-03-07,16,98.0,6.7,34.92,0.892,316.0,1.83
2024-03-07,17,134.5,5.35,75.96000000000001,0.06,231.5,4.9
2024-03-07,18,56.5,5.800000000000001,20.04,2.112,287.75,4.0600000000000005
2024-03-07,19,11.5,2.75,0.0,0.02,24.0,0.97
2024-03-07,20,14.0,3.85,0.0,0.02,10.75,0.36
2024-03-07,21,16.5,3.3000000000000003,0.0,0.02,8.75,0.25
2024-03-07,22,9.0,3.55,0.0,0.02,17.5,0.77
2024-03-07,23,13.0,1.55,0.0,0.02,19.75,0.59
2024-03-08,0,14.5,2.5,0.0,0.02,11.75,0.27
2024-03-08,1,24.0,3.55,0.0,0.02,9.0,0.21999999999999997
2024-03-08,2,20.0,2.35,0.0,0.02,21.5,0.8300000000000001
2024-03-08,3,12.5,2.1999999999999997,0.0,0.02,16.5,0.94
2024-03-08,4,15.5,3.45,0.0,0.02,22.75,0.29000000000000004
2024-03-08,5,10.5,2.15,0.0,0.02,24.0,0.74
2024-03-08,6,17.5,1.7999999999999998,0.0,0.02,18.5,0.8
2024-03-08,7,11.0,1.6,0.0,0.02,10.75,0.59
2024-03-08,8,18.5,1.6,0.0,0.02,9.25,0.29000000000000004
2024-03-08,9,121.5,5.1,42.04,3.52,315.0,2.45
2024-03-08,10,120.0,9.2,31.840000000000003,2.708,347.0,3.99
2024-03-08,11,80.5,9.85,21.240000000000002,0.652,267.25,3.35
2024-03-08,12,86.5,8.4,53.6,0.26,349.75,1.0
2024-03-08,13,90.0,5.35,61.64,2.976,235.5,2.9899999999999998
2024-03-08,14,120.5,8.6,78.28,3.216,234.75,4.2
2024-03-08,15,53.5,6.7,66.08,2.924,246.25,2.49
2024-03-08,16,84.5,6.65,65.44,0.284,257.0,3.83
2024-03-08,17,111.0,6.9,68.60000000000001,0.112,290.25,4.44
2024-03-08,18,94.5,6.1,28.159999999999997,3.688,293.5,4.31
2024-03-08,19,13.5,1.4500000000000002,0.0,0.02,15.5,0.64
2024-03-08,20,14.5,2.5,0.0,0.02,19.0,0.54
2024-03-08,21,11.5,3.85,0.0,0.02,8.0,0.33
2024-03-08,22,11.5,1.6,0.0,0.02,13.5,0.26
2024-03-08,23,5.0,3.9,0.0,0.02,19.0,0.51
2024-03-09,0,19.5,1.9,0.0,0.02,6.5,0.32
2024-03-09,1,10.0,3.0,0.0,0.02,12.75,0.34
2024-03-09,2,21.0,1.8499999999999999,0.0,0.02,9.5,0.55
2024-03-09,3,14.5,1.6500000000000001,0.0,0.02,14.75,0.25
2024-03-09,4,9.0,2.3,0.0,0.02,16.75,0.55
2024-03-09,5,7.0,3.1,0.0,0.02,18.75,0.51
2024-03-09,6,16.0,2.1,0.0,0.02,8.75,0.62
2024-03-09,7,16.5,3.85,0.0,0.02,18.0,0.73
2024-03-09,8,22.5,1.95,0.0,0.02,18.5,0.8500000000000001
2024-03-09,9,104.0,9.3,21.68,2.64,287.5,1.7399999999999998
2024-03-09,10,73.0,8.75,22.839999999999996,2.28,215.75,2.67
2024-03-09,11,71.5,6.3,20.880000000000003,0.212,242.25,2.2600000000000002
2024-03-09,12,111.0,9.1,36.08,0.824,343.75,3.9000000000000004
2024-03-09,13,94.0,8.25,43.28,3.208,374.25,3.6399999999999997
2024-03-09,14,137.5,5.1499999999999995,65.6,3.2,350.0,4.42
2024-03-09,15,130.5,7.049999999999999,59.2,3.992,329.5,4.85
2024-03-09,16,143.5,8.799999999999999,72.16,0.036,202.25,1.75
2024-03-09,17,86.5,9.1,68.44,0.852,243.0,2.3400000000000003
2024-03-09,18,86.5,9.0,30.8,3.216,239.75,2.13
2024-03-09,19,24.0,2.9000000000000004,0.0,0.02,17.75,0.77
2024-03-09,20,8.0,3.65,0.0,0.02,24.25,0.25
2024-03-09,21,23.5,3.4000000000000004,0.0,0.02,16.25,0.95
2024-03-09,22,12.0,2.3,0.0,0.02,20.0,0.8899999999999999
2024-03-09,23,19.0,2.7,0.0,0.02,10.75,0.53
2024-03-10,0,18.5,1.35,0.0,0.02,15.5,0.51
2024-03-10,1,7.5,2.7,0.0,0.02,21.25,0.8200000000000001
2024-03-10,2,15.0,2.35,0.0,0.02,7.75,0.42000000000000004
2024-03-10,3,14.0,3.15,0.0,0.02,17.0,0.8899999999999999
2024-03-10,4,19.0,1.35,0.0,0.02,21.75,0.9299999999999999
2024-03-10,5,6.0,3.45,0.0,0.02,19.25,0.64
2024-03-10,6,9.0,2.0500000000000003,0.0,0.02,7.75,0.5700000000000001
2024-03-10,7,24.0,1.5,0.0,0.02,14.75,0.8200000000000001
2024-03-10,8,22.0,2.5,0.0,0.02,6.5,0.98
2024-03-10,9,123.5,9.8,30.16,3.868,335.25,4.6899999999999995
2024-03-10,10,114.0,7.8,39.16,3.932,373.0,1.02
2024-03-10,11,69.5,8.450000000000001,37.0,0.86,341.0,1.34
2024-03-10,12,125.0,5.6000000000000005,46.760000000000005,0.144,350.25,2.36
2024-03-10,13,89.0,9.0,42.839999999999996,3.596,233.5,2.05
2024-03-10,14,87.5,6.5,70.84,2.668,299.5,3.19
2024-03-10,15,94.0,9.700000000000001,66.36,3.536,276.25,2.38
2024-03-10,16,63.0,7.449999999999999,48.08,1.084,229.25,1.3
2024-03-10,17,101.0,8.95,37.72,0.8,365.75,4.08
2024-03-10,18,118.0,6.75,25.0,3.748,314.0,2.31
2024-03-10,19,18.5,2.3,0.0,0.02,18.25,0.21999999999999997
2024-03-10,20,17.0,2.1999999999999997,0.0,0.02,22.25,0.36
2024-03-10,21,20.5,1.7500000000000002,0.0,0.02,18.75,0.72
2024-03-10,22,17.0,2.45,0.0,0.02,9.25,0.9099999999999999
2024-03-10,23,24.0,2.4,0.0,0.02,17.0,0.9299999999999999
2024-03-11,0,12.5,1.5,0.0,0.02,21.25,0.24
2024-03-11,1,24.5,1.9,0.0,0.02,15.0,0.66
